Species	Global_Prevalence	Prevalence_URT	Prevalence_IRT	Prevalence_LRT	Prevalence_Nasal_Swab	Prevalence_Buccal_mucosa	Prevalence_Oral_swab	Prevalence_Saliva	Prevalence_Tongue_dorsum	Prevalence_Supraglottal	Prevalence_Sputum	Prevalence_BAL
s__GGB28926_SGB41623	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Roseburia_faecis	0.647	0.49079754601227	1.25	0.341880341880342	3.7037037037037	0.486854917234664	0.813008130081301	0	1.91387559808612	0	0.515463917525773	0.341880341880342
s__GGB30444_SGB43493	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Catonella_SGB4505	15.434	26.9325153374233	1.66666666666667	0.341880341880342	0	25.5111976630964	4.0650406504065	53.015873015873	2.39234449760766	1.69491525423729	0	0.341880341880342
s__GGB2672_SGB3600	11.039	12.2699386503067	16.9444444444444	0.341880341880342	0	3.89483933787731	23.9837398373984	32.0634920634921	27.9904306220096	0	0	0.341880341880342
s__Catonella_SGB96613	13.254	9.75460122699386	31.6666666666667	0.341880341880342	0	1.65530671859786	22.3577235772358	27.6190476190476	51.9138755980861	0	1.54639175257732	0.341880341880342
s__GGB2666_SGB69449	4.668	7.60736196319018	1.52777777777778	0.341880341880342	0	5.84225900681597	1.21951219512195	19.3650793650794	2.39234449760766	0	0	0.341880341880342
s__GGB4786_SGB6625	8.279	5.52147239263804	20.9722222222222	0.341880341880342	0	2.82375851996105	3.2520325203252	16.8253968253968	34.9282296650718	0	0.515463917525773	0.341880341880342
s__Enterococcus_hirae	0.102	0.0613496932515337	0	0.341880341880342	0	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Prevotella_fusca	3.748	4.60122699386503	4.58333333333333	0.341880341880342	0	4.96592015579357	0.40650406504065	7.3015873015873	7.17703349282297	1.69491525423729	0	0.341880341880342
s__GGB1431_SGB1972	2.76	2.51533742331288	5.27777777777778	0.341880341880342	0	2.43427458617332	0	5.07936507936508	7.17703349282297	0	0	0.341880341880342
s__Prevotella_scopos	12.913	13.558282208589	21.6666666666667	0.341880341880342	0	10.6134371957157	18.2926829268293	21.2698412698413	34.9282296650718	0	1.54639175257732	0.341880341880342
s__Prevotella_ihumii	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__GGB4393_SGB6048	6.167	10.4907975460123	1.11111111111111	0.341880341880342	0	13.047711781889	1.21951219512195	10.7936507936508	1.43540669856459	0	0	0.341880341880342
s__Treponema_medium	1.533	2.51533742331288	0.277777777777778	0.341880341880342	0	1.65530671859786	0	7.61904761904762	0	1.69491525423729	0	0.341880341880342
s__Enterococcus_durans	0.136	0.0613496932515337	0.138888888888889	0.341880341880342	0	0.0973709834469328	0	0	0	1.69491525423729	0	0.341880341880342
s__GGB1844_SGB2532	33.901	53.558282208589	16.6666666666667	0.341880341880342	3.7037037037037	52.9698149951315	54.8780487804878	61.2698412698413	26.7942583732057	0	1.54639175257732	0.341880341880342
s__GGB45697_SGB2042	22.624	37.0552147239264	8.05555555555556	0.341880341880342	0	40.3115871470302	16.260162601626	47.6190476190476	10.7655502392345	3.38983050847458	3.09278350515464	0.341880341880342
s__Alistipes_putredinis	2.385	2.33128834355828	4.16666666666667	0.341880341880342	3.7037037037037	2.43427458617332	4.8780487804878	0	6.2200956937799	0	0.515463917525773	0.341880341880342
s__Clostridium_butyricum	0.136	0.122699386503067	0	0.341880341880342	3.7037037037037	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Anaerostipes_hadrus	0.239	0.184049079754601	0.277777777777778	0.341880341880342	3.7037037037037	0.0973709834469328	0.40650406504065	0	0.239234449760766	0	0.515463917525773	0.341880341880342
s__Prevotella_SGB1459	23.475	38.4662576687117	8.33333333333333	0.341880341880342	0	37.1957156767283	6.50406504065041	72.6984126984127	12.6794258373206	6.77966101694915	0.515463917525773	0.341880341880342
s__Treponema_SGB3588	6.201	10.0613496932515	2.22222222222222	0.341880341880342	0	7.78967867575463	1.21951219512195	25.7142857142857	2.15311004784689	5.08474576271186	0.515463917525773	0.341880341880342
s__Treponema_SGB3615	4.702	7.23926380368098	2.5	0.341880341880342	0	5.16066212268744	0.813008130081301	20	4.06698564593301	0	0	0.341880341880342
s__Staphylococcus_warneri	0.239	0.245398773006135	0.138888888888889	0.341880341880342	3.7037037037037	0	1.21951219512195	0	0	1.69491525423729	0	0.341880341880342
s__Treponema_SGB69453	4.225	6.68711656441718	1.80555555555556	0.341880341880342	0	5.35540408958131	0.813008130081301	16.5079365079365	1.67464114832536	1.69491525423729	0	0.341880341880342
s__Oribacterium_SGB5283	16.354	18.4662576687117	24.5833333333333	0.341880341880342	0	10.0292112950341	17.8861788617886	48.8888888888889	40.6698564593301	0	0	0.341880341880342
s__GGB9835_SGB15485	7.632	3.25153374233129	23.4722222222222	0.341880341880342	0	1.36319376825706	0.813008130081301	11.7460317460317	38.0382775119617	0	0.515463917525773	0.341880341880342
s__Schaalia_meyeri	9.029	5.95092024539877	23.0555555555556	0.341880341880342	0	5.74488802336904	0	12.0634920634921	37.5598086124402	1.69491525423729	1.03092783505155	0.341880341880342
s__GGB1838_SGB2488	7.462	11.9018404907975	3.19444444444444	0.341880341880342	0	13.5345666991237	1.6260162601626	16.1904761904762	4.78468899521531	1.69491525423729	0	0.341880341880342
s__Treponema_socranskii	15.23	25.0306748466258	5.13888888888889	0.341880341880342	0	24.2453748782863	0	50.4761904761905	6.69856459330144	5.08474576271186	0.515463917525773	0.341880341880342
s__Veillonella_sp_3310	17.513	30.6748466257669	1.66666666666667	0.341880341880342	0	35.9298928919182	12.6016260162602	31.7460317460317	1.43540669856459	1.69491525423729	2.06185567010309	0.341880341880342
s__Treponema_maltophilum	8.177	13.7423312883436	1.94444444444444	0.341880341880342	0	11.6845180136319	0.40650406504065	32.6984126984127	1.43540669856459	5.08474576271186	1.03092783505155	0.341880341880342
s__Prevotella_sp_DNF00663	0.102	0	0.138888888888889	0.341880341880342	0	0	0	0	0.239234449760766	0	0	0.341880341880342
s__Veillonella_seminalis	0.136	0.0613496932515337	0.138888888888889	0.341880341880342	3.7037037037037	0	0	0	0	0	0.515463917525773	0.341880341880342
s__Streptococcus_lactarius	13.833	21.0429447852761	8.47222222222222	0.341880341880342	11.1111111111111	24.634858812074	24.390243902439	8.57142857142857	14.5933014354067	0	0	0.341880341880342
s__Anaerococcus_SGB6671	0.17	0	0.416666666666667	0.341880341880342	0	0	0	0	0	5.08474576271186	0	0.341880341880342
s__Alloprevotella_rava	2.181	3.25153374233129	1.25	0.341880341880342	0	3.01850048685492	0	6.98412698412698	1.19617224880383	3.38983050847458	0	0.341880341880342
s__Ruminococcus_sp_AF13_28	0.136	0.122699386503067	0	0.341880341880342	0	0	0.813008130081301	0	0	0	0	0.341880341880342
s__Selenomonas_SGB5900	12.266	11.6564417177914	23.3333333333333	0.341880341880342	0	2.23953261927945	36.5853658536585	24.4444444444444	37.799043062201	0	0.515463917525773	0.341880341880342
s__Lactobacillus_johnsonii	0.136	0	0.277777777777778	0.341880341880342	0	0	0	0	0	3.38983050847458	0	0.341880341880342
s__Ruminococcus_gnavus	0.477	0.674846625766871	0.138888888888889	0.341880341880342	3.7037037037037	0.0973709834469328	2.03252032520325	1.26984126984127	0.239234449760766	0	0	0.341880341880342
s__Anaerococcus_octavius	0.307	0	0.972222222222222	0.341880341880342	0	0	0	0	0.239234449760766	10.1694915254237	0	0.341880341880342
s__Eikenella_corrodens	24.566	34.7239263803681	21.25	0.341880341880342	0	37.0983446932814	8.13008130081301	52.3809523809524	31.8181818181818	5.08474576271186	2.57731958762887	0.341880341880342
s__Dialister_micraerophilus	3.986	3.61963190184049	7.77777777777778	0.341880341880342	0	3.79746835443038	0	6.34920634920635	10.0478468899522	8.47457627118644	1.54639175257732	0.341880341880342
s__Granulicatella_SGB8245	21.976	35.2147239263804	9.58333333333333	0.341880341880342	0	38.4615384615385	24.390243902439	37.7777777777778	14.1148325358852	1.69491525423729	3.09278350515464	0.341880341880342
s__Granulicatella_SGB8239	39.08	62.6993865030675	17.0833333333333	0.341880341880342	0	68.7439143135346	37.8048780487805	70.7936507936508	23.2057416267943	1.69491525423729	7.21649484536082	0.341880341880342
s__Eggerthella_lenta	0.204	0.122699386503067	0.277777777777778	0.341880341880342	7.40740740740741	0	0	0	0	3.38983050847458	0	0.341880341880342
s__Selenomonas_artemidis	20.511	35.2760736196319	3.47222222222222	0.341880341880342	0	35.0535540408958	2.4390243902439	66.3492063492064	3.58851674641148	1.69491525423729	4.63917525773196	0.341880341880342
s__Staphylococcus_saprophyticus	0.239	0.306748466257669	0	0.341880341880342	0	0.194741966893866	0	0.952380952380952	0	0	0	0.341880341880342
s__Malassezia_globosa	0.681	0.920245398773006	0.416666666666667	0.341880341880342	0	0.973709834469328	0	1.58730158730159	0.239234449760766	1.69491525423729	0.515463917525773	0.341880341880342
s__Parolsenella_catena	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Schaalia_cardiffensis	2.419	4.04907975460123	0.416666666666667	0.341880341880342	0	2.92112950340798	1.21951219512195	10.4761904761905	0.239234449760766	0	0	0.341880341880342
s__Prevotella_conceptionensis	23.952	37.0552147239264	13.4722222222222	0.341880341880342	0	35.5404089581305	3.65853658536585	73.015873015873	18.1818181818182	13.5593220338983	1.54639175257732	0.341880341880342
s__Massilia_timonae	0.102	0.0613496932515337	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Staphylococcus_saccharolyticus	0.273	0.306748466257669	0.138888888888889	0.341880341880342	0	0.389483933787731	0	0.317460317460317	0.239234449760766	0	0	0.341880341880342
s__Odoribacter_splanchnicus	0.511	0.306748466257669	1.11111111111111	0.341880341880342	3.7037037037037	0.389483933787731	0	0	1.19617224880383	0	0	0.341880341880342
s__Anaerococcus_jeddahensis	0.136	0	0.277777777777778	0.341880341880342	0	0	0	0	0	3.38983050847458	0	0.341880341880342
s__Berryella_intestinalis	0.443	0.184049079754601	1.11111111111111	0.341880341880342	0	0	0	0.952380952380952	1.67464114832536	1.69491525423729	0	0.341880341880342
s__Legionella_steelei	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Leptotrichia_SGB6069	31.55	43.3128834355828	30.2777777777778	0.341880341880342	0	43.8169425511198	18.2926829268293	66.984126984127	47.3684210526316	0	4.12371134020619	0.341880341880342
s__Dermabacter_vaginalis	0.102	0	0.138888888888889	0.341880341880342	0	0	0	0	0	1.69491525423729	0	0.341880341880342
s__Prevotella_sp_oral_taxon_376	2.147	3.31288343558282	0.972222222222222	0.341880341880342	0	2.62901655306719	0.40650406504065	8.25396825396825	0.239234449760766	6.77966101694915	0	0.341880341880342
s__Porphyromonas_SGB2038	21.704	36.0736196319018	6.52777777777778	0.341880341880342	0	33.8851022395326	12.6016260162602	66.3492063492064	8.85167464114832	3.38983050847458	2.57731958762887	0.341880341880342
s__GGB9581_SGB14999	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Peptoniphilus_grossensis	0.136	0	0.277777777777778	0.341880341880342	0	0	0	0	0	3.38983050847458	0	0.341880341880342
s__Oribacterium_asaccharolyticum	32.777	30.8588957055215	63.4722222222222	0.341880341880342	0	20.0584225900682	61.3821138211382	46.3492063492063	94.4976076555024	15.2542372881356	12.3711340206186	0.341880341880342
s__Tannerella_sp_oral_taxon_808	14.685	19.7546012269939	14.8611111111111	0.341880341880342	0	16.1635832521908	2.03252032520325	47.9365079365079	21.0526315789474	10.1694915254237	2.06185567010309	0.341880341880342
s__Porphyromonas_SGB2037	16.286	23.6196319018405	12.6388888888889	0.341880341880342	0	21.9084712755599	7.31707317073171	45.0793650793651	19.6172248803828	3.38983050847458	1.03092783505155	0.341880341880342
s__Anaerococcus_provencensis	0.204	0	0.555555555555556	0.341880341880342	0	0	0	0	0.239234449760766	5.08474576271186	0	0.341880341880342
s__Actinomyces_dentalis	22.76	35.7668711656442	11.5277777777778	0.341880341880342	0	35.5404089581305	1.21951219512195	68.2539682539683	17.2248803827751	6.77966101694915	2.06185567010309	0.341880341880342
s__Peptoniphilus_lacrimalis	0.579	0.184049079754601	1.66666666666667	0.341880341880342	0	0.0973709834469328	0	0.634920634920635	0.478468899521531	5.08474576271186	3.09278350515464	0.341880341880342
s__Leptotrichia_buccalis	27.428	41.3496932515337	17.9166666666667	0.341880341880342	0	38.3641674780915	28.8617886178862	66.3492063492064	28.9473684210526	1.69491525423729	0.515463917525773	0.341880341880342
s__Actinomyces_sp_HMT897	9.506	16.6257668711656	0.833333333333333	0.341880341880342	0	17.5267770204479	0	28.8888888888889	0.956937799043062	0	0.515463917525773	0.341880341880342
s__Porphyromonas_catoniae	26.405	40.1226993865031	16.5277777777778	0.341880341880342	0	38.9483933787731	6.50406504065041	75.5555555555556	24.8803827751196	1.69491525423729	5.15463917525773	0.341880341880342
s__Prevotella_multisaccharivorax	3.646	6.38036809815951	0.138888888888889	0.341880341880342	0	5.74488802336904	0.813008130081301	13.6507936507937	0	1.69491525423729	0	0.341880341880342
s__Peptoniphilus_lacydonensis	0.204	0	0.555555555555556	0.341880341880342	0	0	0	0	0.239234449760766	5.08474576271186	0	0.341880341880342
s__Eggerthia_catenaformis	2.249	3.68098159509202	0.555555555555556	0.341880341880342	0	2.72638753651412	0.40650406504065	9.84126984126984	0.717703349282297	1.69491525423729	0	0.341880341880342
s__Rhodococcus_erythropolis	0.102	0.0613496932515337	0	0.341880341880342	0	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Arthrobacter_sp_HMSC06H05	0.102	0	0.138888888888889	0.341880341880342	0	0	0	0	0	1.69491525423729	0	0.341880341880342
s__Fusobacterium_naviforme	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Microbacterium_paulum	0.102	0.0613496932515337	0	0.341880341880342	0	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Olsenella_sp_oral_taxon_807	13.56	21.1656441717791	7.08333333333333	0.341880341880342	0	19.2794547224927	1.6260162601626	45.3968253968254	10.2870813397129	1.69491525423729	2.06185567010309	0.341880341880342
s__Collinsella_SGB14398	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Ligilactobacillus_salivarius	3.475	5.58282208588957	1.25	0.341880341880342	3.7037037037037	6.62122687439143	0.40650406504065	6.66666666666667	0.478468899521531	8.47457627118644	1.03092783505155	0.341880341880342
s__Arachnia_propionica	24.804	40.7975460122699	8.47222222222222	0.341880341880342	0	38.3641674780915	14.6341463414634	74.6031746031746	6.9377990430622	15.2542372881356	10.8247422680412	0.341880341880342
s__Pseudomonas_lactis	0.102	0.0613496932515337	0	0.341880341880342	0	0	0	0.317460317460317	0	0	0	0.341880341880342
s__Psychrobacter_faecalis	0.136	0.122699386503067	0	0.341880341880342	0	0	0	0.634920634920635	0	0	0	0.341880341880342
s__Cupriavidus_pauculus	0.136	0.0613496932515337	0.138888888888889	0.341880341880342	0	0.0973709834469328	0	0	0	1.69491525423729	0	0.341880341880342
s__Selenomonas_sp_oral_taxon_920	7.768	13.1901840490798	1.52777777777778	0.341880341880342	0	13.9240506329114	0	22.8571428571429	1.43540669856459	3.38983050847458	0.515463917525773	0.341880341880342
s__Paracoccus_sanguinis	0.511	0.797546012269939	0	0.341880341880342	0	1.07108081791626	0	0.634920634920635	0	0	0	0.341880341880342
s__Skermanella_aerolata	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Microbacterium_oleivorans	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Holdemanella_biformis	0.204	0.184049079754601	0.138888888888889	0.341880341880342	3.7037037037037	0	0.813008130081301	0	0	0	0.515463917525773	0.341880341880342
s__Epilithonimonas_hispanica	0.102	0.0613496932515337	0	0.341880341880342	0	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Negativicoccus_succinicivorans	0.136	0.0613496932515337	0.138888888888889	0.341880341880342	0	0.0973709834469328	0	0	0	1.69491525423729	0	0.341880341880342
s__Achromobacter_ruhlandii	0.511	0.0613496932515337	1.66666666666667	0.341880341880342	0	0.0973709834469328	0	0	0	0	6.18556701030928	0.341880341880342
s__Lachnoanaerobaculum_gingivalis	16.252	25.0306748466258	9.30555555555556	0.341880341880342	0	17.7215189873418	37.8048780487805	42.2222222222222	14.8325358851675	0	0.515463917525773	0.341880341880342
s__Pseudomonas_fluorescens	0.409	0.122699386503067	1.11111111111111	0.341880341880342	0	0	0	0.634920634920635	0	0	4.12371134020619	0.341880341880342
s__Corynebacterium_durum	39.08	55.0306748466258	34.4444444444444	0.341880341880342	0	55.8909444985394	24.7967479674797	83.1746031746032	52.3923444976077	5.08474576271186	10.3092783505155	0.341880341880342
s__Citrobacter_freundii	0.17	0.122699386503067	0.138888888888889	0.341880341880342	0	0.194741966893866	0	0	0	1.69491525423729	0	0.341880341880342
s__Mycobacterium_tuberculosis	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Sphingomonas_aerolata	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Acinetobacter_radioresistens	0.102	0.0613496932515337	0	0.341880341880342	0	0.0973709834469328	0	0	0	0	0	0.341880341880342
s__Tsukamurella_tyrosinosolvens	0.136	0.122699386503067	0	0.341880341880342	0	0	0.813008130081301	0	0	0	0	0.341880341880342
s__Corynebacterium_coyleae	0.102	0	0.138888888888889	0.341880341880342	0	0	0	0	0	1.69491525423729	0	0.341880341880342
s__Sphingorhabdus_rigui	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Parascardovia_denticolens	3.986	6.50306748466258	1.25	0.341880341880342	0	7.01071080817916	1.21951219512195	9.84126984126984	1.19617224880383	3.38983050847458	1.03092783505155	0.341880341880342
s__Bifidobacterium_dentium	3.68	5.95092024539877	1.25	0.341880341880342	0	6.42648490749757	0.813008130081301	9.20634920634921	0.478468899521531	3.38983050847458	1.54639175257732	0.341880341880342
s__Lachnoclostridium_sp_Marseille_P6806	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Aggregatibacter_kilianii	11.516	16.1349693251534	10.1388888888889	0.341880341880342	0	19.4741966893866	0.40650406504065	19.6825396825397	16.2679425837321	0	1.54639175257732	0.341880341880342
s__Collinsella_bouchesdurhonensis	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Actinobaculum_sp_oral_taxon_183	21.056	31.840490797546	13.4722222222222	0.341880341880342	0	29.6981499513145	4.8780487804878	64.1269841269841	19.8564593301435	10.1694915254237	3.09278350515464	0.341880341880342
s__Corynebacterium_singulare	0.102	0	0.138888888888889	0.341880341880342	0	0	0	0	0	1.69491525423729	0	0.341880341880342
s__Corynebacterium_propinquum	1.227	2.08588957055215	0	0.341880341880342	22.2222222222222	1.26582278481013	4.8780487804878	0.952380952380952	0	0	0	0.341880341880342
s__Catenibacterium_mitsuokai	0.068	0	0	0.341880341880342	0	0	0	0	0	0	0	0.341880341880342
s__Enterobacter_roggenkampii	0.579	0.858895705521472	0.138888888888889	0.341880341880342	3.7037037037037	1.07108081791626	0.40650406504065	0.317460317460317	0	1.69491525423729	0	0.341880341880342
s__Desulfovibrio_sp_Dsv1	0.647	0.98159509202454	0.138888888888889	0.341880341880342	0	0.778967867575463	0	2.53968253968254	0.239234449760766	0	0	0.341880341880342
